file_name,collision_voltage,mass,error,z,mz_intensity,mz_center,peak_sig,drift_intensity,drift_center,drift_sig,CCS
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,13,0.0119278765434,5116.58415385,10.2329636484,12.7234060033,9.26312506408,1.40372293132,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,14,0.0641009967034,4751.18585714,9.50218167065,12.6354427677,7.84672223386,1.31185834259,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,15,0.227194961071,4434.50733333,8.86883728992,68.3908344664,8.06865084055,2.32263011779,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,16,0.531086024536,4157.413625,8.31466095678,325.491672055,8.86851058045,2.00820345306,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,17,0.818772630644,3912.91917647,7.8256818393,701.430566598,8.12552870196,1.4914279613,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,18,0.83251875545,3695.59077778,7.39103373488,901.048941474,7.36958700742,1.29518427778,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,19,0.558286339373,3501.13905263,7.0021380625,520.60966779,6.54723008616,0.876397362372,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,20,0.246917710765,3326.1325,6.65213195736,163.742193219,5.94904387922,0.701863952908,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,21,0.0720244164111,3167.7932381,6.335459767,17.7842051565,5.63345113389,0.745763613377,0.0
20210225_TK_OG_BSA_80_80_CV30_2CMC_NB_M2.raw,30.0,66502.49,20.88,22,0.013856052487,3023.84845455,6.04757595757,4.23061042622,5.64389329355,3.88339866722,0.0
20210225_TK_OG_BSA_80_80_CV20_2CMC_NB_M2.raw,20.0,66491.17,5.62,16,0.0310184379164,4156.706125,3.29656609856,223.567681943,6.79274792507,1.249390833,0.0
20210225_TK_OG_BSA_80_80_CV20_2CMC_NB_M2.raw,20.0,66491.17,5.62,17,0.212438396414,3912.25329412,3.10269747019,385.711350363,6.84303816635,1.16161522401,0.0
20210225_TK_OG_BSA_80_80_CV20_2CMC_NB_M2.raw,20.0,66491.17,5.62,18,0.399974174387,3694.96188889,2.93036980053,456.31192791,6.41501959237,0.852347032806,0.0
20210225_TK_OG_BSA_80_80_CV20_2CMC_NB_M2.raw,20.0,66491.17,5.62,19,0.207022110346,3500.54326316,2.77618188557,300.248861721,5.89256443272,0.599986742963,0.0
20210225_TK_OG_BSA_80_80_CV20_2CMC_NB_M2.raw,20.0,66491.17,5.62,20,0.0294569214606,3325.5665,2.63741276211,36.8882290348,8.00901751535,3.28639892894,0.0
20210225_TK_OG_BSA_80_80_CV10_2CMC_NB_M1.raw,10.0,66490.92,9.84,16,0.0326458637384,4156.6905,3.29232380756,264.37356342,7.76982209624,2.25773642822,0.0
20210225_TK_OG_BSA_80_80_CV10_2CMC_NB_M1.raw,10.0,66490.92,9.84,17,0.217883815537,3912.23858824,3.09870466539,508.418325436,7.35850606792,1.71308129887,0.0
20210225_TK_OG_BSA_80_80_CV10_2CMC_NB_M1.raw,10.0,66490.92,9.84,18,0.399767629505,3694.948,2.92659876123,530.461703512,6.50946375192,1.09586768589,0.0
20210225_TK_OG_BSA_80_80_CV10_2CMC_NB_M1.raw,10.0,66490.92,9.84,19,0.201639737143,3500.53010526,2.77260926803,371.785264419,5.76029258155,0.595167259052,0.0
20210225_TK_OG_BSA_80_80_CV10_2CMC_NB_M1.raw,10.0,66490.92,9.84,20,0.0279595685179,3325.554,2.63401872416,188.532319296,9.4776000765,2.50662727931,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,15,0.056895978797,4433.75733333,8.86733731992,63.6237164525,6.84341521454,0.972319852507,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,16,0.195431341677,4156.7105,8.31325473491,181.781596354,7.71736225756,2.09449446311,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,17,0.397062545003,3912.25741176,7.82435833636,506.783485493,7.70968436885,1.351229235,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,18,0.477172820072,3694.96577778,7.38978375988,635.696745517,7.19377672737,1.1317866391,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,19,0.339191173372,3500.54694737,7.00095387566,459.277722148,6.66953887337,1.03487555536,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,20,0.142615081449,3325.57,6.65100697986,136.403465278,6.3326923066,1.10946576099,0.0
20210225_TK_OG_BSA_80_80_CV40_2CMC_NB_M2.raw,40.0,66491.24,7.45,21,0.0354681416471,3167.25752381,6.33438835985,12.1860337703,6.57678518825,1.49348038784,0.0
20210225_TK_OG_BSA_80_80_CV50_2CMC_NB_M2.raw,50.0,66496.94,12.9,14,0.0495147407994,4750.78942857,9.50138882937,14.6776823752,8.3185176742,1.60656848411,0.0
20210225_TK_OG_BSA_80_80_CV50_2CMC_NB_M2.raw,50.0,66496.94,12.9,15,0.181703199114,4434.13733333,8.86809730472,61.7197169103,8.63846510394,2.30112333653,0.0
20210225_TK_OG_BSA_80_80_CV50_2CMC_NB_M2.raw,50.0,66496.94,12.9,16,0.453362106882,4157.06675,8.31396722066,367.864405795,8.88138559317,1.26637007771,0.0
