file_name,collision_voltage,mass,error,z,mz_intensity,mz_center,peak_sig,drift_intensity,drift_center,drift_sig,CCS
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,37001.12,179.75,9,0.0511238546925,4112.24355556,8.22448711111,16.1419733617,12.9869334554,1.14384400792,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,37001.12,179.75,10,0.309281297912,3701.12,7.40224,191.231261213,11.6132105711,0.696186645363,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,37001.12,179.75,11,0.68831818692,3364.74618182,6.72949236364,857.244366368,10.3562062285,0.772624319628,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,37001.12,179.75,12,0.563547267534,3084.43466667,6.16886933333,777.063800067,9.74365097876,0.979001968427,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,37001.12,179.75,13,0.16973717512,2847.248,5.694496,91.1163118602,10.1882204118,1.5431502186,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,37001.12,179.75,14,0.0188074150948,2643.94514286,5.28789028571,8.38646556649,8.40826848537,1.93844771389,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,147747.31,179.75,22,0.012757924837,6716.79481818,12.2609521708,29.1740595533,17.6216175186,2.29147488891,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,147747.31,179.75,23,0.145858566905,6424.80408696,11.7279472947,106.624204329,17.478454473,2.19988388699,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,147747.31,179.75,24,0.588683925574,6157.14591667,11.2393594916,350.65950237,17.5522616913,2.09175398522,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,147747.31,179.75,25,0.838746545285,5910.9004,10.7898587127,574.992677886,17.309628592,1.80760162429,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,147747.31,179.75,26,0.421869029157,5683.59684615,10.3749349169,220.06151412,17.0396384469,1.84381528253,0.0
20210301_TK_ADH_80_80_CV30_IMS1.raw,30.0,147747.31,179.75,27,0.0749070811756,5473.13059259,9.99074621699,25.2235951847,17.064840654,2.12645142812,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,37001.12,174.08,9,0.0511238546925,4112.24355556,8.22448711111,22.2176764522,12.7666048328,1.36119639699,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,37001.12,174.08,10,0.309281297912,3701.12,7.40224,221.753736776,11.5186372777,0.703980540655,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,37001.12,174.08,11,0.68831818692,3364.74618182,6.72949236364,986.658853894,10.3066628917,0.759683271396,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,37001.12,174.08,12,0.563547267534,3084.43466667,6.16886933333,820.036047155,9.73706727907,1.00308280367,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,37001.12,174.08,13,0.16973717512,2847.248,5.694496,94.0595439368,10.2982492222,1.44583919645,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,37001.12,174.08,14,0.0188074150948,2643.94514286,5.28789028571,8.21634730548,8.52175249037,1.68562109556,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,147747.31,174.08,22,0.012757924837,6716.79481818,12.2609521708,36.7002448896,17.4322676803,2.3697417835,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,147747.31,174.08,23,0.145858566905,6424.80408696,11.7279472947,140.431385576,17.2086729674,2.26784057,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,147747.31,174.08,24,0.588683925574,6157.14591667,11.2393594916,422.679873645,17.1877957016,2.10545147172,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,147747.31,174.08,25,0.838746545285,5910.9004,10.7898587127,660.078289257,17.0692276767,1.88561604627,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,147747.31,174.08,26,0.421869029157,5683.59684615,10.3749349169,281.027158218,16.8299342165,1.86703326954,0.0
20210301_TK_ADH_80_80_CV20_IMS1.raw,20.0,147747.31,174.08,27,0.0749070811756,5473.13059259,9.99074621699,34.5064176846,16.8106567118,1.99318373045,0.0
